,img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view,segm_name
28812,WOMEN-Skirts-id_00006463-05_2_side.jpg,1,1,7,3,3,7,WOMEN-Skirts-id_00006463,05,side,WOMEN-Skirts-id_00006463-05_2_side_segm.png
6083,WOMEN-Blouses_Shirts-id_00000727-03_4_full.jpg,1,0,7,0,3,7,WOMEN-Blouses_Shirts-id_00000727,03,full,WOMEN-Blouses_Shirts-id_00000727-03_4_full_segm.png
30932,WOMEN-Sweaters-id_00005110-03_4_full.jpg,4,0,7,3,3,7,WOMEN-Sweaters-id_00005110,03,full,WOMEN-Sweaters-id_00005110-03_4_full_segm.png
28002,WOMEN-Shorts-id_00006949-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00006949,02,full,WOMEN-Shorts-id_00006949-02_4_full_segm.png
40352,WOMEN-Tees_Tanks-id_00005371-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00005371,03,full,WOMEN-Tees_Tanks-id_00005371-03_4_full_segm.png
21583,WOMEN-Graphic_Tees-id_00000068-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00000068,01,full,WOMEN-Graphic_Tees-id_00000068-01_4_full_segm.png
38820,WOMEN-Tees_Tanks-id_00004308-02_4_full.jpg,1,2,7,1,3,7,WOMEN-Tees_Tanks-id_00004308,02,full,WOMEN-Tees_Tanks-id_00004308-02_4_full_segm.png
35867,WOMEN-Tees_Tanks-id_00002327-01_7_additional.jpg,1,1,2,1,3,3,WOMEN-Tees_Tanks-id_00002327,01,additional,WOMEN-Tees_Tanks-id_00002327-01_7_additional_segm.png
25885,WOMEN-Rompers_Jumpsuits-id_00002916-06_7_additional.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00002916,06,additional,WOMEN-Rompers_Jumpsuits-id_00002916-06_7_additional_segm.png
8911,WOMEN-Blouses_Shirts-id_00003766-02_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003766,02,full,WOMEN-Blouses_Shirts-id_00003766-02_4_full_segm.png
22713,WOMEN-Graphic_Tees-id_00007790-02_7_additional.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00007790,02,additional,WOMEN-Graphic_Tees-id_00007790-02_7_additional_segm.png
11810,WOMEN-Blouses_Shirts-id_00006638-01_1_front.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006638,01,front,WOMEN-Blouses_Shirts-id_00006638-01_1_front_segm.png
30398,WOMEN-Sweaters-id_00003926-01_4_full.jpg,4,1,7,3,3,7,WOMEN-Sweaters-id_00003926,01,full,WOMEN-Sweaters-id_00003926-01_4_full_segm.png
7736,WOMEN-Blouses_Shirts-id_00002501-04_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002501,04,full,WOMEN-Blouses_Shirts-id_00002501-04_4_full_segm.png
12651,WOMEN-Blouses_Shirts-id_00007465-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00007465,01,full,WOMEN-Blouses_Shirts-id_00007465-01_4_full_segm.png
5795,WOMEN-Blouses_Shirts-id_00000395-01_7_additional.jpg,1,1,7,2,3,7,WOMEN-Blouses_Shirts-id_00000395,01,additional,WOMEN-Blouses_Shirts-id_00000395-01_7_additional_segm.png
18320,WOMEN-Dresses-id_00004496-05_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00004496,05,front,WOMEN-Dresses-id_00004496-05_1_front_segm.png
35074,WOMEN-Tees_Tanks-id_00001909-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Tees_Tanks-id_00001909,03,full,WOMEN-Tees_Tanks-id_00001909-03_4_full_segm.png
39480,WOMEN-Tees_Tanks-id_00004835-08_4_full.jpg,1,2,7,3,3,7,WOMEN-Tees_Tanks-id_00004835,08,full,WOMEN-Tees_Tanks-id_00004835-08_4_full_segm.png
40798,WOMEN-Tees_Tanks-id_00005716-04_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00005716,04,full,WOMEN-Tees_Tanks-id_00005716-04_4_full_segm.png
39905,WOMEN-Tees_Tanks-id_00005085-52_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00005085,52,full,WOMEN-Tees_Tanks-id_00005085-52_4_full_segm.png
1567,MEN-Shorts-id_00006723-02_7_additional.jpg,1,1,7,3,2,7,MEN-Shorts-id_00006723,02,additional,MEN-Shorts-id_00006723-02_7_additional_segm.png
4303,MEN-Tees_Tanks-id_00004486-06_1_front.jpg,1,1,7,2,3,7,MEN-Tees_Tanks-id_00004486,06,front,MEN-Tees_Tanks-id_00004486-06_1_front_segm.png
5781,WOMEN-Blouses_Shirts-id_00000387-01_7_additional.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00000387,01,additional,WOMEN-Blouses_Shirts-id_00000387-01_7_additional_segm.png
7280,WOMEN-Blouses_Shirts-id_00001945-02_7_additional.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00001945,02,additional,WOMEN-Blouses_Shirts-id_00001945-02_7_additional_segm.png
84,MEN-Denim-id_00006407-02_7_additional.jpg,1,0,7,3,3,7,MEN-Denim-id_00006407,02,additional,MEN-Denim-id_00006407-02_7_additional_segm.png
19605,WOMEN-Dresses-id_00005830-05_2_side.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00005830,05,side,WOMEN-Dresses-id_00005830-05_2_side_segm.png
18686,WOMEN-Dresses-id_00004984-06_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00004984,06,front,WOMEN-Dresses-id_00004984-06_1_front_segm.png
18618,WOMEN-Dresses-id_00004906-02_2_side.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00004906,02,side,WOMEN-Dresses-id_00004906-02_2_side_segm.png
30153,WOMEN-Sweaters-id_00003238-03_1_front.jpg,4,0,7,1,3,7,WOMEN-Sweaters-id_00003238,03,front,WOMEN-Sweaters-id_00003238-03_1_front_segm.png
28620,WOMEN-Skirts-id_00004895-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Skirts-id_00004895,03,full,WOMEN-Skirts-id_00004895-03_4_full_segm.png
29292,WOMEN-Sweaters-id_00000870-02_7_additional.jpg,4,1,1,5,4,3,WOMEN-Sweaters-id_00000870,02,additional,WOMEN-Sweaters-id_00000870-02_7_additional_segm.png
41131,WOMEN-Tees_Tanks-id_00006015-03_4_full.jpg,4,0,7,1,3,7,WOMEN-Tees_Tanks-id_00006015,03,full,WOMEN-Tees_Tanks-id_00006015-03_4_full_segm.png
8900,WOMEN-Blouses_Shirts-id_00003758-01_7_additional.jpg,1,0,7,2,3,7,WOMEN-Blouses_Shirts-id_00003758,01,additional,WOMEN-Blouses_Shirts-id_00003758-01_7_additional_segm.png
